조사연도,가구고유번호(MD제공용),원리금상환액,원금상환액,가구주 미은퇴시_노후준비상황,가구주 미은퇴시_최소생활비
2019,140800381.0,1160.0,1000.0,4.0,200.0
2019,140800391.0,10050.0,10000.0,,0.0
2019,140900201.0,182.0,158.0,5.0,200.0
2019,140900211.0,0.0,0.0,5.0,250.0
2019,140900231.0,0.0,0.0,4.0,100.0
2019,140900241.0,0.0,0.0,3.0,150.0
2019,140900251.0,0.0,0.0,3.0,250.0
2019,140900261.0,0.0,0.0,3.0,200.0
2019,140900271.0,605.0,473.0,1.0,250.0
2019,140900281.0,0.0,0.0,4.0,300.0
2019,140900301.0,0.0,0.0,4.0,100.0
2019,140900311.0,0.0,0.0,4.0,150.0
2019,140900341.0,0.0,0.0,5.0,200.0
2019,140900351.0,224.0,152.0,5.0,150.0
2019,140900371.0,480.0,324.0,4.0,200.0
2019,141502201.0,540.0,420.0,3.0,200.0
2019,141600211.0,0.0,0.0,4.0,200.0
2019,141600251.0,0.0,0.0,,0.0
2019,141600261.0,356.0,280.0,4.0,200.0
2019,141600281.0,450.0,300.0,3.0,400.0
2019,141600291.0,406.0,235.0,4.0,200.0
2019,141600311.0,0.0,0.0,4.0,150.0
2019,141600321.0,10000.0,9300.0,3.0,400.0
2019,141600351.0,0.0,0.0,5.0,150.0
2019,141600361.0,0.0,0.0,4.0,70.0
2019,141600371.0,0.0,0.0,,0.0
2019,141600381.0,0.0,0.0,,0.0
2019,141600391.0,0.0,0.0,1.0,300.0
2019,141700201.0,426.0,338.0,5.0,100.0
2019,141700211.0,0.0,0.0,4.0,150.0
2019,141700221.0,18.0,18.0,5.0,150.0
2019,141700231.0,0.0,0.0,1.0,150.0
2019,141700261.0,2090.0,2000.0,4.0,200.0
2019,141700301.0,0.0,0.0,,0.0
2019,141700311.0,300.0,0.0,5.0,200.0
2019,141700321.0,0.0,0.0,5.0,200.0
2019,141700331.0,1140.0,1100.0,5.0,300.0
2019,141700341.0,317.0,300.0,4.0,200.0
2019,141700361.0,158.0,0.0,4.0,300.0
2019,141700371.0,0.0,0.0,4.0,100.0
2019,141700381.0,0.0,0.0,3.0,100.0
2019,141700391.0,7320.0,6900.0,1.0,250.0
2019,141800221.0,0.0,0.0,,0.0
2019,141800241.0,0.0,0.0,,0.0
2019,141800251.0,720.0,720.0,4.0,150.0
2019,141800261.0,0.0,0.0,,0.0
2019,141800271.0,849.0,810.0,2.0,200.0
2019,141800291.0,0.0,0.0,,0.0
2019,141800301.0,0.0,0.0,2.0,200.0
2019,141800321.0,4320.0,3850.0,4.0,300.0
2019,141800331.0,60.0,0.0,2.0,200.0
2019,141900201.0,2298.0,1819.0,2.0,250.0
2019,141900221.0,0.0,0.0,3.0,100.0
2019,141900231.0,105.0,0.0,3.0,250.0
2019,141900251.0,0.0,0.0,5.0,250.0
2019,141900261.0,2160.0,2160.0,3.0,150.0
2019,141900271.0,720.0,720.0,3.0,150.0
2019,141900281.0,645.0,0.0,3.0,250.0
2019,141900291.0,0.0,0.0,2.0,120.0
2019,141900331.0,0.0,0.0,3.0,200.0
2019,141900341.0,0.0,0.0,,0.0
2019,141900351.0,50.0,50.0,3.0,200.0
2019,141900361.0,3520.0,3270.0,4.0,200.0
2019,141900371.0,0.0,0.0,4.0,100.0
2019,141900381.0,768.0,720.0,4.0,200.0
2019,141900391.0,0.0,0.0,4.0,150.0
2019,142502201.0,350.0,350.0,4.0,200.0
2019,142502221.0,130.0,130.0,4.0,150.0
2019,142502241.0,0.0,0.0,2.0,300.0
2019,142600211.0,1068.0,900.0,3.0,300.0
2019,142600221.0,622.0,486.0,4.0,250.0
2019,142600231.0,778.0,750.0,4.0,200.0
2019,142600311.0,0.0,0.0,3.0,100.0
2019,142600321.0,0.0,0.0,3.0,250.0
2019,142600331.0,0.0,0.0,,0.0
2019,142600341.0,6070.0,5500.0,3.0,200.0
2019,142600351.0,0.0,0.0,,0.0
2019,142700211.0,0.0,0.0,5.0,200.0
2019,142700231.0,301.0,0.0,3.0,200.0
2019,142700301.0,0.0,0.0,,0.0
2019,142700311.0,0.0,0.0,3.0,50.0
2019,142700321.0,600.0,600.0,2.0,100.0
2019,142700341.0,0.0,0.0,,0.0
2019,142700371.0,524.0,180.0,4.0,350.0
2019,142800201.0,0.0,0.0,4.0,100.0
2019,142800221.0,0.0,0.0,3.0,300.0
2019,142800231.0,0.0,0.0,3.0,200.0
2019,142800301.0,0.0,0.0,4.0,80.0
2019,142800321.0,0.0,0.0,4.0,200.0
2019,142800341.0,340.0,340.0,4.0,100.0
2019,142800351.0,24.0,0.0,5.0,50.0
2019,142800361.0,0.0,0.0,4.0,100.0
2019,142800371.0,0.0,0.0,3.0,150.0
2019,142800381.0,0.0,0.0,,0.0
2019,142800391.0,0.0,0.0,1.0,200.0
2019,142900201.0,15.0,15.0,,0.0
2019,142900211.0,0.0,0.0,,0.0
2019,142900221.0,68.0,36.0,3.0,200.0
2019,142900241.0,584.0,504.0,4.0,250.0
2019,142900301.0,0.0,0.0,5.0,150.0
2019,142900321.0,0.0,0.0,5.0,200.0
2019,142900331.0,0.0,0.0,4.0,150.0
2019,142900351.0,0.0,0.0,3.0,250.0
2019,142900361.0,3.0,0.0,5.0,50.0
2019,142900371.0,1270.0,1170.0,4.0,80.0
2019,142900381.0,0.0,0.0,3.0,250.0
2019,142900391.0,0.0,0.0,4.0,100.0
2019,146504331.0,120.0,0.0,4.0,200.0
2019,147504321.0,94.0,80.0,3.0,100.0
2019,147504331.0,0.0,0.0,5.0,100.0
2019,148501221.0,60.0,60.0,4.0,250.0
2019,148501231.0,10351.0,10000.0,2.0,250.0
2019,148501241.0,7470.0,6520.0,2.0,400.0
2019,148501251.0,67.0,0.0,3.0,150.0
2019,148501271.0,0.0,0.0,4.0,250.0
2019,148503321.0,0.0,0.0,,0.0
2019,148503331.0,490.0,370.0,,0.0
2019,148503341.0,5150.0,5010.0,3.0,300.0
2019,148503351.0,1615.0,1000.0,3.0,200.0
2019,148503361.0,98.0,60.0,5.0,200.0
2019,148503391.0,0.0,0.0,4.0,100.0
2019,148504321.0,0.0,0.0,,0.0
2019,148504331.0,3216.0,3000.0,4.0,150.0
2019,149503321.0,400.0,400.0,5.0,200.0
2019,149503331.0,0.0,0.0,,0.0
2019,149503341.0,174.0,150.0,5.0,200.0
2019,149503351.0,0.0,0.0,,0.0
2019,149504351.0,0.0,0.0,4.0,120.0
2019,150505341.0,520.0,500.0,4.0,200.0
2019,150505351.0,244.0,144.0,4.0,150.0
2019,150505361.0,0.0,0.0,5.0,200.0
2019,150600211.0,132.0,80.0,5.0,250.0
2019,150600221.0,0.0,0.0,,0.0
2019,150600231.0,689.0,664.0,4.0,150.0
2019,150600251.0,3010.0,2900.0,3.0,250.0
2019,150600281.0,0.0,0.0,,0.0
2019,150600311.0,0.0,0.0,,0.0
2019,150600321.0,318.0,220.0,3.0,200.0
2019,150600331.0,0.0,0.0,3.0,200.0
2019,150600341.0,0.0,0.0,,0.0
2019,150600351.0,0.0,0.0,,0.0
2019,150600361.0,504.0,400.0,4.0,200.0
2019,150600371.0,0.0,0.0,,0.0
2019,150600391.0,0.0,0.0,,0.0
2019,150700211.0,0.0,0.0,,0.0
2019,150700231.0,1312.0,1312.0,4.0,200.0
2019,150700241.0,0.0,0.0,4.0,200.0
2019,150700251.0,0.0,0.0,4.0,200.0
2019,150700261.0,816.0,663.0,4.0,200.0
2019,150700281.0,90.0,0.0,4.0,150.0
2019,150700291.0,1100.0,500.0,,0.0
2019,150700311.0,186.0,0.0,4.0,180.0
2019,150700331.0,278.0,230.0,4.0,300.0
2019,150700341.0,637.0,390.0,3.0,300.0
2019,150700351.0,0.0,0.0,5.0,100.0
2019,150700381.0,0.0,0.0,2.0,250.0
2019,150800201.0,422.0,115.0,5.0,200.0
2019,150800231.0,0.0,0.0,,0.0
2019,150800241.0,30.0,30.0,3.0,150.0
2019,150800251.0,4391.0,2580.0,4.0,200.0
2019,150800261.0,36.0,0.0,,0.0
2019,150800271.0,120.0,0.0,4.0,200.0
2019,150800281.0,250.0,250.0,,0.0
2019,150800321.0,1210.0,1100.0,3.0,200.0
2019,150800331.0,2389.0,2300.0,3.0,200.0
2019,150800341.0,303.0,100.0,3.0,220.0
2019,150800361.0,10140.0,10000.0,3.0,300.0
2019,150900201.0,0.0,0.0,3.0,200.0
2019,150900211.0,1400.0,900.0,,0.0
2019,150900221.0,0.0,0.0,4.0,150.0
2019,150900231.0,165.0,0.0,4.0,250.0
2019,150900251.0,240.0,0.0,2.0,300.0
2019,150900271.0,240.0,73.0,,0.0
2019,150900281.0,0.0,0.0,2.0,300.0
2019,150900301.0,0.0,0.0,3.0,200.0
2019,150900321.0,0.0,0.0,2.0,250.0
2019,150900331.0,0.0,0.0,,0.0
2019,150900341.0,548.0,0.0,1.0,300.0
2019,150900351.0,0.0,0.0,5.0,150.0
2019,150900361.0,0.0,0.0,4.0,100.0
2019,150900371.0,0.0,0.0,,0.0
2019,150900391.0,1528.0,1300.0,3.0,400.0
2019,151502221.0,0.0,0.0,,0.0
2019,151502241.0,0.0,0.0,5.0,100.0
2019,151502251.0,1919.0,1680.0,4.0,150.0
2019,151502261.0,0.0,0.0,,0.0
2019,151502271.0,4010.0,3900.0,4.0,200.0
2019,151504321.0,0.0,0.0,4.0,300.0
2019,151504331.0,108.0,108.0,3.0,200.0
2019,151504371.0,0.0,0.0,4.0,100.0
2019,151504381.0,1800.0,0.0,3.0,300.0
2019,151504391.0,6710.0,5800.0,4.0,100.0
2019,151505341.0,0.0,0.0,,0.0
2019,151505351.0,3100.0,2550.0,3.0,250.0
2019,151505371.0,0.0,0.0,,0.0
2019,151600201.0,0.0,0.0,,0.0
2019,151600221.0,0.0,0.0,4.0,230.0
2019,151600231.0,0.0,0.0,3.0,500.0
2019,151600261.0,0.0,0.0,4.0,250.0
2019,151600271.0,520.0,360.0,,0.0
2019,151600291.0,144.0,144.0,,0.0
2019,151600301.0,0.0,0.0,4.0,200.0
2019,151600311.0,5176.0,4704.0,3.0,200.0
2019,151600321.0,3030.0,2600.0,3.0,200.0
2019,151600331.0,448.0,30.0,2.0,200.0
2019,151600371.0,1684.0,1300.0,2.0,250.0
2019,151600381.0,1680.0,1400.0,3.0,250.0
2019,151700241.0,0.0,0.0,5.0,150.0
2019,151700261.0,1296.0,1155.0,4.0,200.0
2019,151700271.0,0.0,0.0,4.0,160.0
2019,151700281.0,360.0,0.0,4.0,150.0
2019,151700301.0,0.0,0.0,3.0,100.0
2019,151700311.0,1950.0,1700.0,3.0,200.0
2019,151700321.0,0.0,0.0,,0.0
2019,151700331.0,320.0,200.0,4.0,100.0
2019,151700341.0,1554.0,1300.0,4.0,200.0
2019,151700351.0,0.0,0.0,4.0,300.0
2019,151700361.0,300.0,204.0,5.0,150.0
2019,151700371.0,2700.0,0.0,3.0,300.0
2019,151700391.0,0.0,0.0,1.0,400.0
2019,151800201.0,0.0,0.0,,0.0
2019,151800211.0,2200.0,2150.0,4.0,200.0
2019,151800231.0,1800.0,1000.0,,0.0
2019,151800241.0,0.0,0.0,,0.0
2019,151800291.0,4200.0,4000.0,3.0,250.0
2019,151800301.0,1129.0,700.0,4.0,200.0
2019,151800321.0,0.0,0.0,,0.0
2019,151800331.0,0.0,0.0,4.0,150.0
2019,151800341.0,1030.0,1000.0,5.0,100.0
2019,151800351.0,0.0,0.0,4.0,150.0
2019,151800361.0,0.0,0.0,,0.0
2019,151900201.0,0.0,0.0,5.0,100.0
2019,151900211.0,2376.0,2376.0,4.0,250.0
2019,151900221.0,0.0,0.0,,0.0
2019,151900241.0,552.0,456.0,3.0,150.0
2019,151900261.0,0.0,0.0,,0.0
2019,151900271.0,0.0,0.0,,0.0
2019,151900281.0,0.0,0.0,4.0,100.0
2019,151900291.0,0.0,0.0,3.0,300.0
2019,151900311.0,50.0,0.0,3.0,100.0
2019,151900321.0,0.0,0.0,,0.0
2019,151900341.0,480.0,376.0,4.0,200.0
2019,151900371.0,624.0,0.0,3.0,200.0
2019,151900391.0,13.0,0.0,3.0,100.0
2019,152502261.0,696.0,500.0,4.0,200.0
2019,152502271.0,406.0,248.0,3.0,200.0
2019,152502291.0,0.0,0.0,4.0,150.0
2019,152504351.0,0.0,0.0,5.0,50.0
2019,152504361.0,550.0,400.0,2.0,200.0
2019,152504371.0,230.0,0.0,3.0,200.0
2019,152505351.0,0.0,0.0,4.0,150.0
2019,152505361.0,0.0,0.0,,0.0
2019,152600211.0,84.0,0.0,4.0,200.0
2019,152600221.0,1400.0,1400.0,3.0,300.0
2019,152600231.0,0.0,0.0,,0.0
2019,152600271.0,0.0,0.0,4.0,300.0
2019,152600281.0,0.0,0.0,4.0,250.0
2019,152600291.0,0.0,0.0,4.0,150.0
2019,152600301.0,0.0,0.0,4.0,150.0
2019,152600311.0,0.0,0.0,3.0,200.0
2019,152600321.0,0.0,0.0,5.0,150.0
2019,152600331.0,304.0,300.0,4.0,150.0
2019,152600361.0,0.0,0.0,,0.0
2019,152600371.0,0.0,0.0,,0.0
2019,152700231.0,520.0,360.0,3.0,300.0
2019,152700251.0,920.0,400.0,4.0,200.0
2019,152700261.0,1275.0,700.0,4.0,200.0
2019,152700271.0,1169.0,895.0,3.0,100.0
2019,152700281.0,52.0,52.0,,0.0
2019,152700301.0,45.0,0.0,4.0,150.0
2019,152700311.0,0.0,0.0,5.0,150.0
2019,152700321.0,0.0,0.0,,0.0
2019,152700331.0,0.0,0.0,3.0,300.0
2019,152700341.0,3661.0,3214.0,3.0,100.0
2019,152700371.0,0.0,0.0,4.0,200.0
2019,152700381.0,240.0,0.0,4.0,200.0
2019,152800221.0,0.0,0.0,3.0,100.0
2019,152800241.0,0.0,0.0,,0.0
2019,152800301.0,564.0,0.0,3.0,300.0
2019,152800331.0,0.0,0.0,4.0,200.0
2019,152800341.0,0.0,0.0,,0.0
2019,152800351.0,0.0,0.0,3.0,70.0
2019,152800361.0,0.0,0.0,3.0,50.0
2019,152800371.0,0.0,0.0,5.0,80.0
2019,152900201.0,0.0,0.0,3.0,200.0
2019,152900221.0,0.0,0.0,5.0,300.0
2019,152900231.0,0.0,0.0,3.0,200.0
2019,152900251.0,360.0,300.0,3.0,150.0
2019,152900271.0,120.0,0.0,4.0,200.0
2019,152900291.0,826.0,600.0,4.0,400.0
2019,152900301.0,30.0,30.0,,0.0
2019,152900311.0,0.0,0.0,,0.0
2019,152900321.0,0.0,0.0,4.0,100.0
2019,152900341.0,360.0,360.0,5.0,70.0
2019,152900371.0,0.0,0.0,4.0,200.0
2019,153502221.0,23996.0,23792.0,2.0,250.0
2019,153505351.0,0.0,0.0,4.0,200.0
2019,153505361.0,0.0,0.0,,0.0
2019,153505371.0,566.0,200.0,4.0,200.0
2019,153700221.0,666.0,534.0,3.0,200.0
2019,153800201.0,0.0,0.0,,0.0
2019,153900211.0,0.0,0.0,1.0,300.0
2019,154502201.0,70.0,70.0,4.0,100.0
2019,154502211.0,0.0,0.0,3.0,300.0
2019,154502251.0,0.0,0.0,4.0,150.0
2019,154502281.0,65.0,65.0,4.0,150.0
2019,154502291.0,1060.0,1000.0,4.0,150.0
2019,155502201.0,947.0,920.0,2.0,200.0
2019,155502211.0,96.0,0.0,3.0,350.0
2019,160600211.0,870.0,770.0,4.0,150.0
2019,160600221.0,270.0,0.0,4.0,250.0
2019,160600231.0,134.0,0.0,4.0,200.0
2019,160600241.0,0.0,0.0,3.0,200.0
2019,160600261.0,3300.0,3180.0,3.0,250.0
2019,160600271.0,0.0,0.0,4.0,200.0
2019,160600281.0,1074.0,228.0,3.0,200.0
2019,160600311.0,240.0,0.0,3.0,100.0
2019,160600321.0,665.0,600.0,4.0,100.0
2019,160600331.0,2640.0,789.0,3.0,400.0
2019,160600351.0,0.0,0.0,,0.0
2019,160600371.0,0.0,0.0,3.0,150.0
2019,160600381.0,180.0,180.0,3.0,200.0
2019,160600391.0,0.0,0.0,3.0,200.0
2019,160700211.0,0.0,0.0,5.0,150.0
2019,160700221.0,0.0,0.0,4.0,150.0
2019,160700231.0,1576.0,800.0,4.0,200.0
2019,160700241.0,2655.0,1342.0,3.0,200.0
2019,160700281.0,4812.0,4108.0,3.0,300.0
2019,160700291.0,0.0,0.0,3.0,200.0
2019,160700301.0,349.0,192.0,4.0,250.0
2019,160700331.0,168.0,126.0,3.0,150.0
2019,160700341.0,0.0,0.0,3.0,150.0
2019,160700351.0,0.0,0.0,5.0,100.0
2019,160700371.0,0.0,0.0,3.0,100.0
2019,160700391.0,308.0,200.0,5.0,300.0
2019,160800201.0,0.0,0.0,4.0,200.0
2019,160800211.0,110.0,0.0,,0.0
2019,160800221.0,0.0,0.0,,0.0
2019,160800231.0,2000.0,2000.0,3.0,200.0
2019,160800251.0,0.0,0.0,4.0,200.0
2019,160800261.0,0.0,0.0,3.0,300.0
2019,160800271.0,0.0,0.0,4.0,200.0
2019,160800281.0,1190.0,920.0,,0.0
2019,160800291.0,336.0,0.0,3.0,250.0
2019,160800301.0,0.0,0.0,3.0,200.0
2019,160800311.0,0.0,0.0,4.0,250.0
2019,160800321.0,276.0,276.0,4.0,150.0
2019,160800341.0,2400.0,500.0,3.0,300.0
2019,160800351.0,700.0,700.0,3.0,200.0
2019,160800361.0,0.0,0.0,,0.0
2019,160800371.0,0.0,0.0,,0.0
2019,160800381.0,132.0,0.0,,0.0
2019,160800391.0,0.0,0.0,4.0,80.0
2019,160900201.0,0.0,0.0,,0.0
2019,160900211.0,1120.0,1000.0,,0.0
2019,160900221.0,1560.0,0.0,3.0,300.0
2019,160900231.0,2616.0,2000.0,3.0,300.0
2019,160900241.0,336.0,0.0,4.0,200.0
2019,160900251.0,1200.0,960.0,4.0,300.0
2019,160900271.0,0.0,0.0,5.0,100.0
2019,160900291.0,0.0,0.0,4.0,150.0
2019,160900301.0,0.0,0.0,3.0,100.0
2019,160900341.0,4688.0,4588.0,4.0,150.0
2019,160900361.0,0.0,0.0,,0.0
2019,160900381.0,1760.0,1460.0,4.0,200.0
2019,160900391.0,2000.0,2000.0,3.0,150.0
2019,161600201.0,768.0,700.0,4.0,200.0
2019,161600211.0,2440.0,2000.0,4.0,200.0
2019,161600231.0,2610.0,2610.0,4.0,270.0
2019,161600251.0,0.0,0.0,4.0,300.0
2019,161600261.0,0.0,0.0,4.0,200.0
2019,161600271.0,1860.0,1780.0,4.0,100.0
2019,161600281.0,952.0,900.0,4.0,50.0
2019,161600301.0,46.0,46.0,2.0,350.0
2019,161600311.0,300.0,300.0,3.0,200.0
2019,161600331.0,1435.0,780.0,4.0,200.0
2019,161600341.0,1550.0,1550.0,4.0,200.0
2019,161600351.0,266.0,50.0,4.0,200.0
2019,161600381.0,308.0,300.0,3.0,80.0
2019,161600391.0,0.0,0.0,5.0,180.0
2019,161700201.0,0.0,0.0,5.0,300.0
2019,161700211.0,0.0,0.0,,0.0
2019,161700231.0,4900.0,1300.0,3.0,450.0
2019,161700241.0,0.0,0.0,3.0,200.0
2019,161700261.0,5.0,0.0,4.0,100.0
2019,161700281.0,414.0,210.0,4.0,300.0
2019,161700291.0,240.0,0.0,5.0,100.0
2019,161700301.0,0.0,0.0,5.0,120.0
2019,161700311.0,0.0,0.0,4.0,200.0
2019,161700321.0,0.0,0.0,3.0,300.0
2019,161700331.0,337.0,277.0,4.0,150.0
2019,161700341.0,150.0,150.0,4.0,200.0
2019,161700351.0,1235.0,1000.0,3.0,200.0
2019,161700361.0,0.0,0.0,4.0,100.0
2019,161700371.0,695.0,500.0,4.0,200.0
2019,161700381.0,0.0,0.0,5.0,200.0
2019,161700391.0,0.0,0.0,,0.0
2019,161800201.0,530.0,500.0,2.0,100.0
2019,161800231.0,1008.0,744.0,3.0,300.0
2019,161800241.0,0.0,0.0,4.0,200.0
2019,161800251.0,0.0,0.0,4.0,150.0
2019,161800271.0,0.0,0.0,3.0,300.0
2019,161800291.0,2613.0,2175.0,4.0,200.0
2019,161800301.0,680.0,500.0,4.0,200.0
2019,161800311.0,992.0,800.0,3.0,200.0
2019,161800321.0,0.0,0.0,,0.0
2019,161800331.0,0.0,0.0,5.0,100.0
2019,161800341.0,1825.0,1770.0,3.0,200.0
2019,161800351.0,230.0,222.0,3.0,150.0
2019,161800361.0,0.0,0.0,3.0,150.0
2019,161800381.0,260.0,200.0,4.0,120.0
2019,161900201.0,0.0,0.0,,0.0
2019,161900211.0,0.0,0.0,,0.0
2019,161900221.0,1076.0,999.0,5.0,150.0
2019,161900231.0,0.0,0.0,4.0,200.0
2019,161900241.0,0.0,0.0,,0.0
2019,161900251.0,0.0,0.0,,0.0
2019,161900271.0,420.0,420.0,4.0,100.0
2019,161900281.0,0.0,0.0,,0.0
2019,161900291.0,1058.0,1000.0,3.0,200.0
2019,161900301.0,0.0,0.0,5.0,80.0
2019,161900311.0,500.0,500.0,3.0,200.0
2019,161900321.0,80.0,0.0,4.0,300.0
2019,161900351.0,1236.0,1080.0,4.0,300.0
2019,161900361.0,2120.0,2000.0,3.0,150.0
2019,161900371.0,97.0,83.0,,0.0
2019,161900381.0,444.0,400.0,5.0,180.0
2019,161900391.0,0.0,0.0,4.0,50.0
2019,162600301.0,0.0,0.0,4.0,70.0
2019,162600311.0,45.0,0.0,3.0,150.0
2019,162600351.0,0.0,0.0,3.0,80.0
2019,162600361.0,340.0,300.0,3.0,300.0
2019,162600371.0,7506.0,7290.0,3.0,250.0
2019,162700321.0,0.0,0.0,3.0,250.0
2019,162700331.0,1000.0,1000.0,3.0,300.0
2019,162700341.0,0.0,0.0,,0.0
2019,162700351.0,1100.0,1100.0,3.0,100.0
2019,162700371.0,684.0,500.0,3.0,250.0
2019,162800311.0,0.0,0.0,3.0,100.0
2019,162800321.0,720.0,384.0,3.0,200.0
2019,162800341.0,270.0,270.0,3.0,400.0
2019,162800351.0,1456.0,1400.0,3.0,150.0
2019,162800361.0,468.0,468.0,5.0,200.0
2019,162800371.0,120.0,0.0,4.0,200.0
2019,162900301.0,0.0,0.0,4.0,180.0
2019,162900311.0,0.0,0.0,,0.0
2019,162900321.0,0.0,0.0,,0.0
2019,162900331.0,135.0,0.0,5.0,250.0
2019,162900341.0,501.0,250.0,4.0,200.0
2019,162900351.0,0.0,0.0,,0.0
2019,162900361.0,8978.0,8000.0,2.0,150.0
2019,162900371.0,0.0,0.0,4.0,100.0
2019,163502241.0,0.0,0.0,,0.0
2019,163502261.0,180.0,180.0,4.0,200.0
2019,163502271.0,0.0,0.0,,0.0
2019,163504341.0,2836.0,2620.0,4.0,150.0
2019,163504391.0,0.0,0.0,3.0,100.0
2019,164504301.0,50.0,50.0,3.0,200.0
2019,164504311.0,1740.0,1300.0,3.0,200.0
2019,164504361.0,99.0,70.0,4.0,80.0
2019,164504371.0,3000.0,3000.0,4.0,250.0
2019,164504391.0,444.0,0.0,,0.0
2019,165502231.0,0.0,0.0,4.0,150.0
2019,165502241.0,0.0,0.0,4.0,200.0
2019,165502261.0,0.0,0.0,,0.0
2019,165502271.0,8630.0,8000.0,2.0,250.0
2019,165504331.0,0.0,0.0,4.0,150.0
2019,165504351.0,0.0,0.0,3.0,200.0
2019,165504361.0,450.0,330.0,3.0,300.0
2019,166504341.0,0.0,0.0,,0.0
2019,166504351.0,163.0,0.0,4.0,150.0
2019,166504361.0,0.0,0.0,3.0,100.0
2019,167502221.0,240.0,0.0,3.0,300.0
2019,167502231.0,2181.0,615.0,5.0,300.0
2019,167502251.0,0.0,0.0,,0.0
2019,167502261.0,264.0,190.0,4.0,200.0
2019,167502271.0,7276.0,7020.0,4.0,200.0
2019,167504341.0,90.0,0.0,5.0,150.0
2019,167504351.0,720.0,0.0,4.0,250.0
2019,167504361.0,0.0,0.0,3.0,200.0
2019,167504371.0,0.0,0.0,4.0,200.0
2019,168504351.0,0.0,0.0,4.0,250.0
2019,168504361.0,0.0,0.0,3.0,100.0
2019,168504371.0,11520.0,10605.0,4.0,300.0
2019,169504361.0,0.0,0.0,,0.0
2019,170505371.0,430.0,0.0,4.0,150.0
2019,170505381.0,1584.0,1440.0,4.0,150.0
2019,170600321.0,0.0,0.0,3.0,200.0
2019,170600331.0,110.0,110.0,2.0,250.0
2019,170600341.0,0.0,0.0,5.0,120.0
2019,170600351.0,350.0,350.0,4.0,150.0
2019,170600361.0,2442.0,2142.0,4.0,150.0
2019,170600371.0,0.0,0.0,,0.0
2019,170600381.0,0.0,0.0,,0.0
2019,170600391.0,756.0,636.0,3.0,200.0
2019,170700301.0,552.0,217.0,4.0,300.0
2019,170700311.0,0.0,0.0,,0.0
2019,170700321.0,339.0,290.0,5.0,150.0
2019,170700331.0,0.0,0.0,,0.0
2019,170700341.0,300.0,160.0,4.0,60.0
2019,170700351.0,950.0,740.0,4.0,300.0
2019,170700371.0,0.0,0.0,4.0,150.0
2019,170700381.0,2300.0,2000.0,3.0,200.0
2019,170700391.0,300.0,300.0,4.0,50.0
2019,170800301.0,840.0,600.0,5.0,200.0
2019,170800311.0,0.0,0.0,5.0,200.0
2019,170800321.0,0.0,0.0,,0.0
2019,170800351.0,4350.0,4000.0,3.0,250.0
2019,170800361.0,0.0,0.0,,0.0
2019,170800371.0,840.0,756.0,4.0,200.0
2019,170800381.0,0.0,0.0,5.0,50.0
2019,170800391.0,0.0,0.0,4.0,150.0
2019,170900301.0,0.0,0.0,4.0,150.0
2019,170900311.0,0.0,0.0,5.0,100.0
2019,170900321.0,0.0,0.0,4.0,50.0
2019,170900341.0,0.0,0.0,4.0,100.0
2019,170900361.0,340.0,340.0,3.0,150.0
2019,170900371.0,0.0,0.0,3.0,150.0
2019,170900381.0,0.0,0.0,3.0,250.0
2019,170900391.0,0.0,0.0,3.0,200.0
2019,171504361.0,0.0,0.0,4.0,100.0
2019,171505381.0,0.0,0.0,4.0,150.0
2019,171505391.0,0.0,0.0,,0.0
2019,171600301.0,0.0,0.0,,0.0
2019,171600311.0,75.0,0.0,3.0,200.0
2019,171600321.0,0.0,0.0,1.0,300.0
2019,171600331.0,1500.0,0.0,3.0,250.0
2019,171600371.0,3490.0,3000.0,3.0,300.0
2019,171600391.0,0.0,0.0,3.0,30.0
2019,171700301.0,1920.0,100.0,3.0,200.0
2019,171700311.0,480.0,0.0,3.0,200.0
2019,171700321.0,0.0,0.0,3.0,300.0
2019,171700341.0,0.0,0.0,4.0,200.0
2019,171700351.0,811.0,500.0,5.0,200.0
2019,171700361.0,348.0,300.0,3.0,150.0
2019,171700371.0,0.0,0.0,4.0,100.0
2019,171700381.0,1100.0,1000.0,3.0,200.0
2019,171700391.0,0.0,0.0,5.0,200.0
2019,171800311.0,72.0,0.0,4.0,150.0
2019,171800341.0,0.0,0.0,,0.0
2019,171800351.0,0.0,0.0,2.0,150.0
2019,171800361.0,0.0,0.0,4.0,200.0
2019,171900301.0,15.0,0.0,2.0,500.0
2019,171900311.0,1450.0,1000.0,3.0,200.0
2019,171900321.0,0.0,0.0,3.0,200.0
2019,171900331.0,200.0,200.0,5.0,100.0
2019,171900341.0,0.0,0.0,,0.0
2019,171900351.0,550.0,430.0,4.0,300.0
2019,171900361.0,480.0,426.0,5.0,250.0
2019,171900371.0,200.0,0.0,4.0,100.0
2019,171900381.0,863.0,600.0,4.0,200.0
2019,172504311.0,2224.0,2000.0,4.0,300.0
2019,172504321.0,0.0,0.0,4.0,200.0
2019,172504331.0,0.0,0.0,4.0,50.0
2019,172505301.0,0.0,0.0,3.0,250.0
2019,172505381.0,1222.0,1126.0,3.0,180.0
2019,172600301.0,0.0,0.0,3.0,150.0
2019,172600311.0,18.0,18.0,4.0,150.0
2019,172600321.0,0.0,0.0,,0.0
2019,172600331.0,2280.0,2000.0,2.0,150.0
2019,172600341.0,272.0,142.0,4.0,150.0
2019,172600351.0,625.0,500.0,5.0,200.0
